listingUrl,displayAddress,price,propertySubType,propertyImage,detailedDescription,sizeFt,sizeAc,postalCode,brochureUrl,agentCompanyName,agentName,agentCity,agentEmail,agentPhone,agentStreet,agentPostcode,tenure,saleType
https://www.avisonyoung.co.uk/properties/207254-1-ainslie-road-for-lease,1 Ainslie Road,,Office.Office,"['https://cdn.sharplaunch.com/website-47024/6733b26a26bb2/1920w/e8f128e2fafd2d491cbbb4af2676b0e4-pure-offices-hillington-0242400x1600.jpeg', 'https://cdn.sharplaunch.com/website-47024/6733b26c3691d/1920w/5e9efa4f9e504de20513b72d79fadc15-pure-offices-hillington-0182400x1600.jpeg', 'https://cdn.sharplaunch.com/website-47024/6733b26b362ae/1920w/3294660d96c642dd55a07000462186fa-pure-offices-hillington-0352400x1600.jpeg', 'https://cdn.sharplaunch.com/website-47024/6733b26d3eab0/1920w/80a6459c827a7468e5687bee4ce97880-pure-offices-hillington-0422400x1600.jpeg', 'https://cdn.sharplaunch.com/website-47024/6733b26e4b3f0/1920w/be790489cdd3259e61a58d6861e5ee71-pureglasgow001.jpg', 'https://cdn.sharplaunch.com/website-47024/6733b2721678d/1920w/85a26d1c9cb50c2a2857b84c10d706f3-pure-offices-hillington-0142400x1600.jpeg', 'https://cdn.sharplaunch.com/website-47024/6733b272e8bc1/1920w/ac93e0114ad8232bfa1beef654f082dc-pureglasgow010.jpg', 'https://cdn.sharplaunch.com/website-47024/6733b27582ee8/1920w/36d1f1b5211e92cccb989d74a3ce71b8-pureglasgow011.jpg', 'https://cdn.sharplaunch.com/website-47024/6733b279cae51/1920w/05d1af8d89986ed36b315719e628c9ee-pureglasgow012.jpg', 'https://cdn.sharplaunch.com/website-47024/6733b27d834d9/1920w/80735370ba0177999331cbfbdce8c74d-pureglasgow014.jpg', 'https://cdn.sharplaunch.com/website-47024/6733b2814028a/1920w/52820323ed5b663839188d4c502f10e5-pureglasgow021.jpg']","Hillington Park offers high quality office space refurbished to a contemporary and modern standard. Workspaces here allow for flexibility in terms scale and cost. Inside you’ll find all the modern aspects you’d expect to find such as 24 hour access, ",1612,,G52 4RU,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207257-26-bridge-road-east-for-lease,26 Bridge Road East,,Office.Office,"['https://cdn.sharplaunch.com/website-47025/6733b286bfaeb/1920w/92f79635b8f88c77cbcd15f3b92720d3-ellison-and-co-property-solutions-photography-07817-559311-pure-offices-wgc4.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b289dfb3f/1920w/589bcf32a54603748636893620a4cc7c-pure-offices-welwyn-g112.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b28890764/1920w/c3daeb198580d684758af373372c9803-20240220-121122.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b28b5eef3/1920w/328350aae6f74ff497c2f4cb3b9a849b-pure-offices-welwyn-meeting-room11.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b28cc9c67/1920w/fa1bbdfbc8eef543b2e25a2f0d70b0e2-pure-offices-welwyn-kitchen-second-floor6.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b28e83905/1920w/7c95fec1121c877d4caf188854d0e60b-pure-offices-welwyn-meeting-room2.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b29079eab/1920w/affcc48781da49c7673d3fb22d5ac4f6-pure-offices-welwyn-people1.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b292ed9b1/1920w/65f851a98bc746209b284df56169eb37-pure-offices-welwyn-reception7.jpg', 'https://cdn.sharplaunch.com/website-47025/6733b294c0266/1920w/a6b82801eebb535539bf261182b4d92b-pure-offices-welwyn-reception14.jpg']","Strategically situated in Welwyn Garden City, this offers a wide range of private offices to lease. The centre has been thoughtfully designed to accommodate teams of all sizes, with offices for 1 to 30 and transparent pricing based on the room size, ",800,,AL7 1HL,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207262-lake-view-house-wilton-drive-for-lease,Wilton Drive,,Office.Office,"['https://cdn.sharplaunch.com/website-47026/6733b2987ceb3/1920w/2e34b67917e46ed9342b5ec740e22663-web-20191209-pure-warwick-005-of-009-6367.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b29acf537/1920w/79098635786687d149546e0436e3ba69-longbridge-warwick-pure-offices-march-2024-social-size-020.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b2997095e/1920w/64bbdcb2b8bd14b267263607d25cfdcb-longbridge-warwick-pure-offices-march-2024-social-size-023.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b29c38a7b/1920w/95a6bd7b60a2c6e6fd528ffcf9f617ef-longbridge-warwick-pure-offices-march-2024-social-size-026.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b29d67ab9/1920w/599f257ddbe882349c5fc9f64ee39981-longbridge-warwick-pure-offices-march-2024-social-size-001.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b29e6a5f6/1920w/31df547940f7e871b0213a604162586d-longbridge-warwick-pure-offices-march-2024-social-size-004.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b2a146ad1/1920w/03e07f0f108a475d92defb4e17935d9a-longbridge-warwick-pure-offices-march-2024-social-size-008.jpg', 'https://cdn.sharplaunch.com/website-47026/6733b2a282074/1920w/e068d5d5555dc7fccaab9854a2367bf9-longbridge-warwick-pure-offices-march-2024-social-size-027.jpg']","All offices are thoughtfully designed to cater to teams of all sizes with a focus on well-being and flexibility with excellent natural light, good ventilation and a dedicated on-site management team, committed to providing exceptional service and sup",1054,,CV34 6RA,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207293-kestrel-court-for-lease,Kestrel Court,,Office.Office,"['https://cdn.sharplaunch.com/website-47027/6733b2a624f52/1920w/b7d5408f9cc6556830f9ab540b584206-pureoffices-gloucester-socialsize-016600x400.jpg', 'https://cdn.sharplaunch.com/website-47027/6733b2a785e8b/1920w/749f393f3df1e57fb95f276a6f504b1f-pureoffices-gloucester-socialsize-018600x400.jpg', 'https://cdn.sharplaunch.com/website-47027/6733b2a6d74f0/1920w/79d4744d996df660d3f4ede2b0aa5ee4-pureoffices-gloucester-socialsize-025600x400.jpg', 'https://cdn.sharplaunch.com/website-47027/6733b2a81a2b2/1920w/d5a01a74d8ad71b0923ab1e3953d631e-pure-offices-gloucester-full-size-019.jpg', 'https://cdn.sharplaunch.com/website-47027/6733b2abc2394/1920w/f8c19f03eeee2810dc368e8d7c17da55-pure-offices-gloucester-full-size-003.jpg']","This stunning space offers private offices, workshops and studios to lease in Gloucester. The units are thoughtfully designed to accommodate teams of all sizes whilst keeping flexibility and wellbeing in mind. From start-ups to established enterprise",1046,,GL2 2AT,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207299-kembrey-park-for-lease,Kembrey Park,,Office.Office,"['https://cdn.sharplaunch.com/website-47028/6733b2b07a4c9/1920w/053f5d6dc9e6670fad29b55eb4472973-swindon1.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b2af8e4/1920w/c054d5bcfd37bb2aee0d237c7d0bbb4d-swindon-business-lounge-3-1.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b14f605/1920w/8099f7829596cb071fb2a211e3424ffd-swindon-business-lounge-1.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b3b9e69/1920w/3adff1941b42f87e5d72cea303254ac0-swindon-pure-offices-march-2024-social-size-024.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b4f1155/1920w/1cdf9ed1c6a15caa29a1780197eefacc-swindon7.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b59e987/1920w/933eaa5cbdedc97a9f5755109810b0a1-swindon9.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b672110/1920w/b986b075a378c7e873bf545eaf6d018d-swindon11.jpg', 'https://cdn.sharplaunch.com/website-47028/6733b2b72bb54/1920w/0b95f5fd6b15ded416260d81a5871e87-website-2.jpg']","A wide range of private offices to lease in Kembrey Park.  With offices ranging from 80 to 567 sq. ft, it is the ideal space for any business, from start ups to more established companies.

With features such as ultra-fast broadband, CCTV, an on-site",567,,SN2 8BW,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207308-plato-close-for-lease,Plato Close,,Office.Office,[],"Plato Close offers a range of modern office space with up-to-date facilities and design. The property services all your needs with aspects such as 24-hour access, CCTV, Fibre Broadband, and kitchen facilities. Office space is designed with a focus on",450,,CV34 6WE,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207311-4100-park-approach-for-lease,4100 Park Approach,,Office.Office,"['https://cdn.sharplaunch.com/website-47032/6733b2d47ba85/1920w/cd90ddf3607e3b7f4a0f8635ffeab331-tp22400x1503.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d658613/1920w/c9640407647e8d9256d023b2c65180ea-inconleedsexternal21-1.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d57b85d/1920w/9385d22ac4bda90dc47fb22246563606-purethorpepark004600x328.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d7336cf/1920w/d2d4c2f12c81e060523a15b09d2c85bc-purethorpepark005600x593.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d7c4ac2/1920w/97718da3c5b826e8613b263405783997-tp5600x400.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d864d37/1920w/2dda12feb3a556c7475ba54e465475e5-tp7600x358.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d907275/1920w/5d637a445d21fcc68b64a6f437400fb0-tp8600x400.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2d994fb5/1920w/319892a5f5486858defdee611fce0b6c-tp9600x351.jpg', 'https://cdn.sharplaunch.com/website-47032/6733b2da40833/1920w/b84bc60695d482495d628ef59d800bee-tp10600x401.jpg']","Situated on Thorpe Park, this space offers a wide range of private offices for lease. Workspaces are thoughtfully designed to accommodate teams of all sizes with a focus on flexibility and wellbeing. The on-site management team ensure a well-maintain",1202,,LS15 8GB,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207312-turnberry-park-for-lease,Turnberry Park,,Office.Office,"['https://cdn.sharplaunch.com/website-47033/6733b2dcb0c4c/1920w/bfff50bbe70f8f9fa75b9e2bfc9733d2-rc-pureofficesmorley-final01full.jpg', 'https://cdn.sharplaunch.com/website-47033/6733b2e076198/1920w/ef88c6b24b5edbce99999e5c07d3ced9-rc-pureofficesmorley-final04full.jpg', 'https://cdn.sharplaunch.com/website-47033/6733b2de3a3f5/1920w/483a3536238fe29374ee0b22223059c0-rc-pureofficesmorley-final07full.jpg', 'https://cdn.sharplaunch.com/website-47033/6733b2e24d1cf/1920w/be504745af52ec2603da7c771912dc1d-rc-pureofficesmorleyfinal02social.jpg', 'https://cdn.sharplaunch.com/website-47033/6733b2e338dca/1920w/9ce79b36eda2fb239f7f92cc204d3983-rc-pureofficesmorleyfinal08social.jpg', 'https://cdn.sharplaunch.com/website-47033/6733b2e45ff0a/1920w/1b9835b4fef683f4f0784c0740ffcc78-rc-pureofficesmorleyfinal16social.jpg']","High quality office space on Turnberry Park in Morley, Leeds offering modern layouts, fixtures and amenities including 24-hour access, Fibre Broadband, CCTV, telephone systems and meeting rooms. Added features include lift access, communal spaces, ev",1012,,LS27 7LE,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207352-the-blade-for-lease,The Blade,,Office.Office,"['https://cdn.sharplaunch.com/website-47034/6733b2e77e209/1920w/b5bb7900fbac7b8265ddb033306378ab-img-6293scaled.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2eacf640/1920w/0d6c2b4ab5cbddef6b93abbfea1e5c0a-new-broch-pic-1.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2e88c9cc/1920w/28ac7b48a2e78a40ce90f19998bbab10-new-broch-pic-4.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2ed2cbc4/1920w/27110a6112f4663523561600e9fb77bf-pure-offices-reading-full-size-017.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2f0bb549/1920w/ddb6042f8c1c91bddce6cad0b6867f1b-pure-offices-reading-full-size-011.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2f3f00de/1920w/bc0831eaa8d58187100da4bf7cb05e36-pure-offices-reading-full-size-001.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2f73c5b2/1920w/36d0d7e47727f054d3ce6eb5eaf56ef2-pure-offices-reading-full-size-056.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2f97d0c7/1920w/e608dd964514538731480edfe7f07051-pure-offices-reading-full-size-082.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2fcc02b8/1920w/51ed5872cedb6a8d7e08a6503e836ec6-pure-offices-reading-full-size-084.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b2ff5512e/1920w/0d28faeb946030c9e463121a88664fdb-pure-offices-reading-full-size-081.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b302127e3/1920w/50e6fae9e4e6e8320a244ac067d950fd-pure-offices-reading-full-size-052.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b304aa110/1920w/17133513e63735e4feea77b742e22a32-pure-offices-reading-full-size-092.jpg', 'https://cdn.sharplaunch.com/website-47034/6733b3070e5b0/1920w/a5ea8eca555a0b79741c30daefa61656-pure-reading-013.jpg']",The Blade is one of Readings most iconic buildings and now has office space for lease from 96 sq. ft up to 769 sq. ft making it ideal for start-ups and small businesses. Ready to go with furnished space means you can move in and get straight to work.,769,,RG1 3BA,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207372-1-port-way-for-lease,1 Port Way,,Office.Office,"['https://cdn.sharplaunch.com/website-47035/6733b30b13827/1920w/364c59d702cc36a5bf48cb4e58cc35fd-p1222963.png', 'https://cdn.sharplaunch.com/website-47035/6733b30dc6695/1920w/7185fb7356719aeda2e331f0598b2813-dsc05344.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b30c5bf6d/1920w/7ead52a8de0c717b0552d49f91d545c9-high-res-2.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b30e65434/1920w/5325ca4a91ef741749cf40d854170376-dsc05312.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b30f1a40e/1920w/6b6f6f76e967061bddebcec7bc0b4fab-new-brocure-pic.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b311136d0/1920w/0fc41ff3f928f0983861e1a1f95f4ea7-p1222905.png', 'https://cdn.sharplaunch.com/website-47035/6733b31256a94/1920w/e8157defaff1259b818506711726d825-p1222936.png', 'https://cdn.sharplaunch.com/website-47035/6733b3138efbf/1920w/eeab4155f61a4adf834bf18c8a369cf4-p1233062.png', 'https://cdn.sharplaunch.com/website-47035/6733b314e1b92/1920w/332e565444d91b35ca3c1f187720b281-pureofficessolentdoctorphotodoctorphoto024.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b317581e2/1920w/b4b7d2d92471835b8f8ddbb6644eaa9d-pureportsmouth101hdr.jpg', 'https://cdn.sharplaunch.com/website-47035/6733b31825607/1920w/82e30a1a9277ac337a05cfde5f63525e-pureofficessolentdoctorphotodoctorphoto001.jpg']","Port View is located at the entrance to Port Solent Marina Village alongside the Quay Side and offers fantastic office workspaces ranging from 93 sq. ft to 1,305 sq. ft making it ideal for start-ups and larger scale businesses. Workspace benefit from",1305,,PO6 4TY,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207379-lake-view-drive-for-lease,Lake View Drive,,Office.Office,"['https://cdn.sharplaunch.com/website-47036/6733b31c7a65e/1920w/204686005262200f54f6ed65f7e4b707-nottingham-show-office.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b321dab31/1920w/71ee9f88c6ee8ed20f02880a5e87ec77-sgp060219-062.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b31f727a1/1920w/3835b845a57e9d90e46f8a37b3771abd-nottingham-show-office-2.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b325642f7/1920w/82f254a78b2a33a4c38ffaa1e9fc5656-68.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b3278ad18/1920w/f7dd5bce71656b3d58d1ac70f3f6c79d-20.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b328a1065/1920w/0f30010c4b7f4effc86a9ecd3eee0ab2-sgp060219-010.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b32b46b36/1920w/41697661ae514833337d0fdc8b31abd2-sgp060219-035.jpg', 'https://cdn.sharplaunch.com/website-47036/6733b32de7d0b/1920w/9b2e5ab704925122ad1540bd4b5bd9ca-sgp060219-018.jpg']","Sherwood Business Park offers a range of modern office space from 96 sq. ft suitable for start-up’s, small businesses right up to larger scale enterprises. The property offers access to a lakeside area ideal for lunchtime breaks and rage of modern as",1341,,NG15 0DT,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207380-kestrel-court-harbour-road-for-lease,Harbour Road,,Office.Office,"['https://cdn.sharplaunch.com/website-47037/684fef697f67b/1920w/05d80e6d22152a13a5f2dd36f994f65a-portishead-pure-offices-full-size006.jpg', 'https://cdn.sharplaunch.com/website-47037/6733b336e1666/1920w/883b374b2fac319cc36cd623d723ab28-1-ph.jpg', 'https://cdn.sharplaunch.com/website-47037/6733b3346b5e1/1920w/4714bc3011fab5d1ce9f82ba532a8e10-4-ph.jpg', 'https://cdn.sharplaunch.com/website-47037/684fef6f36d86/1920w/95ef2c9cf456a11fedaaac3af91a596f-portishead-pure-offices-full-size013.jpg', 'https://cdn.sharplaunch.com/website-47037/684fef7325d5a/1920w/fb78e5498a5ed11466b369b26eaf5889-portishead-pure-offices-full-size017.jpg', 'https://cdn.sharplaunch.com/website-47037/684fef75a3a25/1920w/e9904cd37fa6f4e02f2251379fa0f273-portishead-pure-offices-full-size026.jpg']","Modern office space for lease from 114 sq. Ft in Portishead with a range of features and fittings including air conditioning, CCTV, kitchen, meeting rooms and showers. Outside there’s parking and bike storage. Spaces are available with flexible terms",1168,,BS20 7AN,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207382-parkway-court-for-lease,Parkway Court,,Office.Office,"['https://cdn.sharplaunch.com/website-47038/6733b345ce47e/1920w/6a83ba0798f491fbe728ca06b0657b4c-new-brochure-pic.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b34b8b414/1920w/0e89da14fd87cbc76900e58754a497a0-2020.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b347599e4/1920w/8fd2a247a862f8024516fdbc9f7d7dd3-fountain-house-suite-5-1.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b34cb6ca3/1920w/3aa8f159577bf8d7cd724365411f3996-innovation-house-suite-7-3.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b34f6fd3a/1920w/73387bfe3517e08195f04b1411083707-new-brochure-pic-4-1.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b352a3270/1920w/ae4d7a8ffb431dac99741b08df8a0104-new-brochure-pic-4-4.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b3558f24e/1920w/b0e6f96fb426a2f9de27b782f269af4e-new-brochure-pic-4-6.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b358e4df4/1920w/ce9e75c7637762cdda51cf814d94386f-oxford-4.jpg', 'https://cdn.sharplaunch.com/website-47038/6733b35a3041c/1920w/73acd9754f35cca2f3dab0c0b4ea8a61-oxford-house-suite-23-3.jpg']",A range of office space available for lease located on ARC Oxford (formerly Oxford Business Park) with a range of private offices from just 101 sq. ft making it ideal for start-ups’ and small businesses. Benefiting from aspects such as 24-hour access,2572,,OX4 2JY,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/207383-broadwell-road-for-lease,Broadwell Road,,Office.Office,"['https://cdn.sharplaunch.com/website-47039/6909dc1f6e2c7/1920w/0eb8ba49c44fc4b47d4a9845aef319c0-oldbury3-1.jpg', 'https://cdn.sharplaunch.com/website-47039/6909dc209e5c0/1920w/e737f03d2ee9c139eac1de74a3f5f858-oldbury2.jpg', 'https://cdn.sharplaunch.com/website-47039/6733b362a3b46/1920w/d78e6079e59e5d4ae921f8a2ed0ed749-web-20191209-pure-oldbury-010-of-011-6410.jpg', 'https://cdn.sharplaunch.com/website-47039/6902066ac59dc/1920w/d0315eb4adc51d4f0ae45a7197a614d8-522400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/6902066dbca58/1920w/212a4ce22ad3a5875d44f7bd34519e95-712400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/6902066eaeccd/1920w/a9b0245e4ddb31dfdffc25886e2b2b2e-152400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/6902066fb7f39/1920w/a48b48baece1a25a4314107fea270618-232400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/69020670c06bf/1920w/4b1695edfa68f13a7442f191f9cd2ddc-412400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/69020671c35ea/1920w/6b2b0addaaa346a8059e41d84978c741-332400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/69020672b773b/1920w/fa8a110be3c3f7c3ad13215a0c41fa8c-282400x1600.jpg', 'https://cdn.sharplaunch.com/website-47039/6902067399ac4/1920w/7af526791d8eb6aeaf90c683cbc4a714-292400x1600.jpg']","This property offers a great location between the shops and the station in Oldbury with excellent free parking within the site location and the surrounding area. The workspace features modern aspects such as meeting rooms, 24-hou access, focus booths",850,,B69 4BY,[],Avison Young,Andrew Venables,,,07721 483 159,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/211518-site-bc-reema-roadunthank-road-for-sale,Reema Road/Unthank Road,,Industrial.Industrial,"['https://cdn.sharplaunch.com/website-47042/6733b387b171a/1920w/40393d4d75fc4d7e5eac230a1b76bdbf-bellshill-reema-1.jpg', 'https://cdn.sharplaunch.com/website-47042/6733b38adc1d6/1920w/3d5b67f890fbe36d58a2bc1191633d32-bellshill-reema-2.jpg', 'https://cdn.sharplaunch.com/website-47042/6733b388bac50/1920w/544fc7708954cd63afb9ab599ca5e82d-bewllshill-reema-3.jpg', 'https://cdn.sharplaunch.com/website-47042/6733b38bb302e/1920w/fbde41c58d150eb62e253eae5742db26-bellshill-reema-4.jpg', 'https://cdn.sharplaunch.com/website-47042/6733b38c8b750/1920w/3734e68f74cfc83e29765c468542548e-bellshill-reema-5.jpg']","Flexible open storage yard facility in the heart of Bellshill, featuring a combination of sturdy hardcore and concrete surfacing. The site is perimeter fenced and with secure entry, making it well suited for industrial open-storage, transportation or",,11,ML4 1DX,['https://cdn.sharplaunch.com/website-47042/6733b38983511/6d6b7c4c3cb0a6e9a770bf891be4c7c2-a-use-sites-bc-unthank-road-reema-road-bellshill-brochure-template-updated-2.pdf'],Avison Young,Pete Harding,,,07920 812 029,,,Leasehold,For Sale
https://www.avisonyoung.co.uk/properties/211526-direct-line-house-14-18-cadogan-street-for-lease,14-18 Cadogan Street,,Office.Office,[],"Prominently situated on a corner position on Cadogan Street and its junction with West Campbell Street, the building is located in the heart of Glasgow's International Financial Services District. This location offers immediate access to a wide range",67709,,G2 6QN,"['https://cdn.sharplaunch.com/website-47046/6733b3a549e30/3b8f6b1bee60acfab5a795cb1d951f52-file-21152620791715966889.pdf', 'https://cdn.sharplaunch.com/website-47046/6733b3a631a3b/fe8f4e07b42f1c5d518758053b854c00-file-21152618661715966889.pdf']",Avison Young,Paul Broad,,,07921 933 666,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/211531-2-west-regent-street-for-lease,2 West Regent Street,,Office.Office,"['https://cdn.sharplaunch.com/website-47049/6733b3b6bcdce/1920w/fa1ce7c6cd97258ca77fa28dbb424921-7167002mcateer.jpg', 'https://cdn.sharplaunch.com/website-47049/6733b3c15f51a/1920w/ba81bf296bdc102634da61b21c26b384-7167010mcateer.jpg', 'https://cdn.sharplaunch.com/website-47049/6733b3b893281/1920w/660d018414589d3efa99cf5087fbde58-7167019mcateer.jpg', 'https://cdn.sharplaunch.com/website-47049/6733b3c3ad8a8/1920w/04bceb553862a009862b151a7453cede-7167025mcateer.jpg', 'https://cdn.sharplaunch.com/website-47049/6733b3c6ae763/1920w/33b897c3716bcac6c1d7d5bef78fd8a9-7167043mcateer.jpg', 'https://cdn.sharplaunch.com/website-47049/6733b3c90242b/1920w/275b09b107fb995694e1cb02c0549231-7167046mcateer.jpg']","2 West Regent Street is a Grade A office building with fantastic natural daylight in the heart of Glasgow City Centre. The location of the building provides unrivalled access to Glasgow's retail and leisure amenities, as well as public transport link",16900,,G2 1RW,"['https://cdn.sharplaunch.com/website-47049/67810104e9cfa/f0dfd947aae39e086c5bbcb9b19face2-2-west-regent-street-brochure-january-2025.pdf', 'https://cdn.sharplaunch.com/website-47049/68d5391ea3397/ef292bb9dae1d3585373f3460ce84202-5th-floor-2-west-regent-street-epc.pdf', 'https://cdn.sharplaunch.com/website-47049/68d53921530bb/4c2d40167931fa5cb12ec05c1d31d51d-4th-floor-2-west-regent-street-epc.pdf', 'https://cdn.sharplaunch.com/website-47049/6733b3bd87c2d/46ed9d53a91ae9f8b7566dd839267dae-1376-1unit.pdf', 'https://cdn.sharplaunch.com/website-47049/6733b3beb94a6/6fa0e45478174a24bf93caa66ca81d8a-1376-2split.pdf', 'https://cdn.sharplaunch.com/website-47049/6733b3bfeda40/8be81dd7cd1560fec0970dab60af50b3-1376-3split.pdf']",Avison Young,Kara Gillespie,,,07833435814,,,Leasehold,To Let
https://www.avisonyoung.co.uk/properties/211540-wallace-facility-badentoy-avenue-for-lease,Badentoy Avenue,,Industrial.Industrial,"['https://cdn.sharplaunch.com/website-47052/6733b3f77f93a/1920w/48db929e9329d6a23673f5ef9d620e27-file-21154040161715966917.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3f9b0170/1920w/e62b34164cea0df0c773b1fe2026e140-file-21154030661715966917.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3f81bdc0/1920w/ae161d91ac3674602b48668e4a6a4967-file-21154085241715966917.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fa4896e/1920w/17cf2d043a3a00f81b8129b84f8377b0-file-21154026821715966918.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fadfbc6/1920w/74c78d5220deaae981688a95e3d3ca38-file-21154030261715966918.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fb7286a/1920w/0262c6848752c63212fdbb8465191891-file-21154086271715966918.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fc3169b/1920w/6ab05ff89d9833b750ce476e3e7d99e8-file-21154035421715966918.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fca8f2a/1920w/0b0dcdc5ce5971779561eda38088889f-file-21154037971715966919.jpeg', 'https://cdn.sharplaunch.com/website-47052/6733b3fd342d6/1920w/241dc719aaf17b3c5425331eb1d1fe96-file-21154048331715966919.jpeg']","Wallace Facility is located in the well-established Badentoy Industrial Estate in Portlethen, Aberdeen and extends to 67,376 sq ft comprising a high quality, purpose built distribution facility on a secure gated site. The property includes a 14,525 s",67376,,AB12 4YB,['https://cdn.sharplaunch.com/website-47052/6733b3f8a7be9/4d32da102bc52d9e07650d71be982207-file-21154043451715966919.pdf'],Avison Young,Pete Harding,,,07920 812 029,,,Leasehold,To Let
